anomaly_energy_region_gap_mean,anomaly_energy_region_gap_std,background_mean_mean,background_mean_std,class,defect_type,energy_gap_region_gap_mean,energy_gap_region_gap_std,mask_mean_mean,mask_mean_std,n,normal_energy_region_gap_mean,normal_energy_region_gap_std,pixel_auc_mean,pixel_auc_std,region_gap_mean,region_gap_std,score_energy_region_gap_mean,score_energy_region_gap_std,severity,variant
nan,nan,0.6890300884842873,0.000520021761732637,toothbrush,noise_patch,nan,nan,0.6998670734465122,0.001868252536368244,16,0.025516580790281296,0.004948543755004157,0.9848451779988441,0.016836075464953137,0.01083698496222496,0.0020844481968221302,0.025516580790281296,0.004948543755004157,0.75,cone_normal_only
-0.02328866347670555,0.0052142704785653835,0.480121860280633,0.000577419803673069,toothbrush,noise_patch,0.04880522901657969,0.010117503759846392,0.49231190606951714,0.0023275929073833224,16,0.025516580790281296,0.004948543755004157,0.9852432905882724,0.01498055730160289,0.012190045788884163,0.00252831216359362,0.04880522901657969,0.010117503759846392,0.75,cone_contrastive
nan,nan,0.015315456665121019,0.00346530164368524,toothbrush,noise_patch,nan,nan,0.17019352409988642,0.06488914506449436,16,nan,nan,0.9816595345039948,0.011460788086364432,0.1548780674347654,0.06377582824525861,nan,nan,1.0,cosine
nan,nan,0.6890201903879642,0.0005430963357919931,toothbrush,noise_patch,nan,nan,0.6997181959450245,0.001487872725102354,16,0.02517898753285408,0.003927734426308047,0.9866900896507407,0.013467796796362006,0.010698005557060242,0.0016569992638964988,0.02517898753285408,0.003927734426308047,1.0,cone_normal_only
-0.02222180739045143,0.00408731345978391,0.48010464385151863,0.000603361789103684,toothbrush,noise_patch,0.04740081401541829,0.007981319883635422,0.49194350466132164,0.0018354475651776638,16,0.02517898753285408,0.003927734426308047,0.9862724666695399,0.012126639670145616,0.011838860809803009,0.0019943516698673336,0.04740081401541829,0.007981319883635422,1.0,cone_contrastive
nan,nan,0.009598777978681028,0.0019238604599204048,toothbrush,color_shift,nan,nan,0.009924298501573503,0.012377412912847678,16,nan,nan,0.4784155394220998,0.22326773133399339,0.00032552052289247513,0.01222358505942871,nan,nan,0.0,cosine
nan,nan,0.6885805875062943,0.0002490040415818119,toothbrush,color_shift,nan,nan,0.6884001791477203,0.0030657988983118214,16,-0.00041860342025756836,0.007311406558892922,0.4672710313961582,0.2210164824051419,-0.00018040835857391357,0.003127976368790592,-0.00041860342025756836,0.007311406558892922,0.0,cone_normal_only
0.00032982975244522095,0.005359425602574919,0.4796060901135206,0.0002824498775208975,toothbrush,color_shift,-0.0007483847439289093,0.012651864359205473,0.47941938787698746,0.003082696326160403,16,-0.00041860342025756836,0.007311406558892922,0.47105950161064725,0.22009008764576216,-0.00018670223653316498,0.0031582392676111942,-0.0007483847439289093,0.012651864359205473,0.0,cone_contrastive
nan,nan,0.013397985836490989,0.002327927935231555,toothbrush,color_shift,nan,nan,0.09974608826451004,0.11183195657912587,16,nan,nan,0.9028761949032647,0.07133757968837945,0.08634810242801905,0.11120097681832859,nan,nan,0.25,cosine
nan,nan,0.689080011099577,0.0004499036607907901,toothbrush,color_shift,nan,nan,0.6959492452442646,0.0028114587720918607,16,0.016127627342939377,0.006972735040174349,0.8779417399261582,0.08102304871858647,0.006869234144687653,0.0029417852647127935,0.016127627342939377,0.006972735040174349,0.25,cone_normal_only
-0.01593843102455139,0.006536995075902433,0.48017618060112,0.0004982155607792493,toothbrush,color_shift,0.0320660462602973,0.013480774613350519,0.4881838206201792,0.0032474735854204117,16,0.016127627342939377,0.006972735040174349,0.9003808818762302,0.06885379474220207,0.008007640019059181,0.0033685713022820266,0.0320660462602973,0.013480774613350519,0.25,cone_contrastive
nan,nan,0.013640463817864656,0.0023773685162896516,toothbrush,color_shift,nan,nan,0.12523322529159486,0.10462814780262465,16,nan,nan,0.9345438650711198,0.0491411526349915,0.1115927614737302,0.10431176765621188,nan,nan,0.5,cosine
nan,nan,0.6890687830746174,0.0004736135918231391,toothbrush,color_shift,nan,nan,0.6969876773655415,0.0024932895998830418,16,0.018607623875141144,0.006138981427066618,0.9187030072142794,0.05550125939813538,0.007918894290924072,0.0025884738992109834,0.018607623875141144,0.006138981427066618,0.5,cone_normal_only
-0.018139764666557312,0.006254704137259301,0.4801851101219654,0.0005144357188566248,toothbrush,color_shift,0.03674743068404496,0.01233540588212996,0.4893624223768711,0.0030189659550016595,16,0.018607623875141144,0.006138981427066618,0.933829121676603,0.04778490205273499,0.0091773122549057,0.003082496534775111,0.03674743068404496,0.01233540588212996,0.5,cone_contrastive
nan,nan,0.013576288125477731,0.0025052181561005618,toothbrush,color_shift,nan,nan,0.126989780459553,0.10291534728593893,16,nan,nan,0.9296352215212467,0.05924722305163062,0.11341349233407527,0.10250336666635294,nan,nan,0.75,cosine
nan,nan,0.6890495270490646,0.00047627873593430786,toothbrush,color_shift,nan,nan,0.6971802078187466,0.0025589562270543964,16,0.019106891006231308,0.00625274000822653,0.9235336353704826,0.058587726635988636,0.00813068076968193,0.0026372236178635647,0.019106891006231308,0.00625274000822653,0.75,cone_normal_only
-0.01815010979771614,0.006814394198410703,0.48018475621938705,0.0005169146013239718,toothbrush,color_shift,0.03725696017500013,0.013005034151043458,0.4894893802702427,0.0032019408392687278,16,0.019106891006231308,0.00625274000822653,0.9337136451789444,0.05515646480989889,0.009304624050855637,0.0032497488342530132,0.03725696017500013,0.013005034151043458,0.75,cone_contrastive
nan,nan,0.013502184534445405,0.002562810398181636,toothbrush,color_shift,nan,nan,0.12154543801443651,0.1007945500443692,16,nan,nan,0.9180678292461746,0.07744525781317405,0.10804325347999111,0.1002244902446495,nan,nan,1.0,cosine
nan,nan,0.6890385895967484,0.00048742433773736187,toothbrush,color_shift,nan,nan,0.6971137151122093,0.002662573328993128,16,0.018972724676132202,0.006584445696350735,0.9194391250950235,0.07072273923213247,0.008075125515460968,0.0027794204277506052,0.018972724676132202,0.006584445696350735,1.0,cone_normal_only
-0.017766736447811127,0.007296798692601609,0.48019029200077057,0.000530245802972983,toothbrush,color_shift,0.036739427829161286,0.013821529808667675,0.4893655851483345,0.003360747753329747,16,0.018972724676132202,0.006584445696350735,0.9265765837839344,0.07072358944743445,0.009175293147563934,0.0034536382198519272,0.036739427829161286,0.013821529808667675,1.0,cone_contrastive
nan,nan,0.009598777978681028,0.0019238604599204048,toothbrush,cutout,nan,nan,0.009924298501573503,0.012377412912847678,16,nan,nan,0.4784155394220998,0.22326773133399339,0.00032552052289247513,0.01222358505942871,nan,nan,0.0,cosine
nan,nan,0.6885805875062943,0.0002490040415818119,toothbrush,cutout,nan,nan,0.6884001791477203,0.0030657988983118214,16,-0.00041860342025756836,0.007311406558892922,0.4672710313961582,0.2210164824051419,-0.00018040835857391357,0.003127976368790592,-0.00041860342025756836,0.007311406558892922,0.0,cone_normal_only
0.00032982975244522095,0.005359425602574919,0.4796060901135206,0.0002824498775208975,toothbrush,cutout,-0.0007483847439289093,0.012651864359205473,0.47941938787698746,0.003082696326160403,16,-0.00041860342025756836,0.007311406558892922,0.47105950161064725,0.22009008764576216,-0.00018670223653316498,0.0031582392676111942,-0.0007483847439289093,0.012651864359205473,0.0,cone_contrastive
nan,nan,0.013239483028883114,0.0027600041855871103,toothbrush,cutout,nan,nan,0.11984674260020256,0.08274152394281406,16,nan,nan,0.9138751741374351,0.10045776328590145,0.10660725957131945,0.08149952299700675,nan,nan,0.25,cosine
nan,nan,0.6890574805438519,0.0004312393496728776,toothbrush,cutout,nan,nan,0.6967482231557369,0.002675184444821722,16,0.018074966967105865,0.006245991426771657,0.9041466746625944,0.09025936968759864,0.007690742611885071,0.002638098968581344,0.018074966967105865,0.006245991426771657,0.25,cone_normal_only
-0.016764335334300995,0.006228066280405707,0.48017366230487823,0.00048568979890244813,toothbrush,cutout,0.034839305793866515,0.012452886824004732,0.4888744819909334,0.0031557723790417995,16,0.018074966967105865,0.006245991426771657,0.913694402028765,0.09037119865266256,0.008700819686055183,0.003111535314908283,0.034839305793866515,0.012452886824004732,0.25,cone_contrastive
nan,nan,0.01316396682523191,0.0025565073617032376,toothbrush,cutout,nan,nan,0.086601501039695,0.061808977171644484,16,nan,nan,0.880044461499969,0.1416632454654785,0.07343753421446308,0.061261057609544894,nan,nan,0.5,cosine
nan,nan,0.6890750788152218,0.0004612128481764083,toothbrush,cutout,nan,nan,0.6961165480315685,0.0027734666907361337,16,0.016530074179172516,0.006823753162181803,0.8833481283927134,0.12430474670717072,0.007041469216346741,0.0028900647214836084,0.016530074179172516,0.006823753162181803,0.5,cone_normal_only
-0.014954652637243271,0.006733243109885324,0.4802265651524067,0.0005163963383472648,toothbrush,cutout,0.031484731705859303,0.013527768643991772,0.48808906227350235,0.0032563888400714623,16,0.016530074179172516,0.006823753162181803,0.8918433040749387,0.12665037467223483,0.007862497121095657,0.003379561443915791,0.031484731705859303,0.013527768643991772,0.5,cone_contrastive
nan,nan,0.013156008732039481,0.0026765615476170073,toothbrush,cutout,nan,nan,0.06398150105087552,0.04434077651517543,16,nan,nan,0.8526934803039862,0.14896742832020138,0.05082549231883604,0.04384644776878827,nan,nan,0.75,cosine
nan,nan,0.689054049551487,0.0005579823490397144,toothbrush,cutout,nan,nan,0.6953105330467224,0.002660926713880746,16,0.014671150594949722,0.00656363373763287,0.8586809192071521,0.13093587532058837,0.006256483495235443,0.0027842825131900507,0.014671150594949722,0.00656363373763287,0.75,cone_normal_only
-0.013373900204896927,0.006133688108837287,0.48022642731666565,0.0006207994535805833,toothbrush,cutout,0.028045020764693618,0.012657189625809908,0.4872294068336487,0.00303284633357019,16,0.014671150594949722,0.00656363373763287,0.8708312961215695,0.13037826562608767,0.007002979516983032,0.0031618473339157,0.028045020764693618,0.012657189625809908,0.75,cone_contrastive
nan,nan,0.01328906713752076,0.002592490809570882,toothbrush,cutout,nan,nan,0.08184086429537274,0.04877324285274465,16,nan,nan,0.9074676499244441,0.10442611989455873,0.06855179715785198,0.048133916585567274,nan,nan,1.0,cosine
nan,nan,0.6890649385750294,0.0005272388727106378,toothbrush,cutout,nan,nan,0.6964738331735134,0.0025727086826245337,16,0.017386071383953094,0.006421031584987248,0.9068395074808909,0.10994649394446206,0.007408894598484039,0.0027213074986139354,0.017386071383953094,0.006421031584987248,1.0,cone_normal_only
-0.016975633800029755,0.005655447247803592,0.48022473603487015,0.0005975021903928144,toothbrush,cutout,0.03436173091176897,0.012035422813805765,0.48880568891763687,0.002851034209148515,16,0.017386071383953094,0.006421031584987248,0.9235586588423614,0.0969848764934245,0.008580952882766724,0.0030067799073412865,0.03436173091176897,0.012035422813805765,1.0,cone_contrastive
nan,nan,0.009600347664672881,0.0019415538393970097,toothbrush,scratch,nan,nan,0.011285624696029117,0.025074483388795504,16,nan,nan,0.40290882961262775,0.3110114083764644,0.001685277031356236,0.02473913187133651,nan,nan,0.0,cosine
nan,nan,0.6885763667523861,0.000239326309917004,toothbrush,scratch,nan,nan,0.6877046562731266,0.0037782715575565427,16,-0.0020308904349803925,0.00884978095591553,0.38697574533203133,0.3096191905203795,-0.000871710479259491,0.003785852478377657,-0.0020308904349803925,0.00884978095591553,0.0,cone_normal_only
0.0013095736503601074,0.006916099110640396,0.47960169427096844,0.0002696831557254684,toothbrush,scratch,-0.003340489463880658,0.0157526895124427,0.4787680506706238,0.0039151601547718325,16,-0.0020308904349803925,0.00884978095591553,0.40174280676215046,0.30567557864751516,-0.0008336436003446579,0.00393228235935155,-0.003340489463880658,0.0157526895124427,0.0,cone_contrastive
nan,nan,0.011927467945497483,0.0020194617385368998,toothbrush,scratch,nan,nan,0.31161592819262296,0.20630280921926286,16,nan,nan,0.9646045761172023,0.08939338617393608,0.2996884602471255,0.2054472487572798,nan,nan,0.25,cosine
nan,nan,0.6888576336205006,0.00028435106691917405,toothbrush,scratch,nan,nan,0.699844416230917,0.0043462088107539334,16,0.025936223566532135,0.010333754072487244,0.9526956689886423,0.10265021019881866,0.010986782610416412,0.004349190782829811,0.025936223566532135,0.010333754072487244,0.25,cone_normal_only
-0.025551561266183853,0.009652338742690718,0.47995152696967125,0.00032305486404500403,toothbrush,scratch,0.051487793927663006,0.019964996863323144,0.4928134549409151,0.004972882278464264,16,0.025936223566532135,0.010333754072487244,0.9597209874823558,0.0980827717703523,0.012861927971243858,0.0049890351497074385,0.051487793927663006,0.019964996863323144,0.25,cone_contrastive
nan,nan,0.012408709590090439,0.0020860606377284623,toothbrush,scratch,nan,nan,0.37366505985846743,0.20625258214001127,16,nan,nan,0.9777772927929896,0.07136778216080723,0.361256350268377,0.20581255336395768,nan,nan,0.5,cosine
nan,nan,0.6888890787959099,0.0003490764085526558,toothbrush,scratch,nan,nan,0.7012701481580734,0.004039256205188231,16,0.029245499521493912,0.009762062526769841,0.9709534301743388,0.09013193363883473,0.012381069362163544,0.0041085374358567385,0.029245499521493912,0.009762062526769841,0.5,cone_normal_only
-0.028743833303451538,0.008882039436933152,0.4800260551273823,0.00039185941766704655,toothbrush,scratch,0.057989317836472765,0.018612655686944247,0.49451272934675217,0.004576573262031117,16,0.029245499521493912,0.009762062526769841,0.9748373232152016,0.08558773644770142,0.014486674219369888,0.004651172278549161,0.057989317836472765,0.018612655686944247,0.5,cone_contrastive
nan,nan,0.012370268785161898,0.0021563868202734756,toothbrush,scratch,nan,nan,0.3380559264915064,0.18747546970526274,16,nan,nan,0.9877633964881669,0.02989136151913381,0.3256856577063445,0.18717223555883422,nan,nan,0.75,cosine
nan,nan,0.6888923794031143,0.0003882916800659009,toothbrush,scratch,nan,nan,0.7009279280900955,0.003649292013817453,16,0.028413813561201096,0.008895568241551001,0.9722096794427255,0.07736067430152335,0.012035548686981201,0.0037441124871433486,0.028413813561201096,0.008895568241551001,0.75,cone_normal_only
-0.02766166254878044,0.007826391791615215,0.4800510760396719,0.000437056064411761,toothbrush,scratch,0.056075495813274756,0.016687817909639694,0.4940593596547842,0.004067708728885776,16,0.028413813561201096,0.008895568241551001,0.9786439863962426,0.06689359994472373,0.014008283615112305,0.004170159066023532,0.056075495813274756,0.016687817909639694,0.75,cone_contrastive
nan,nan,0.012230510910740122,0.0019885329456177936,toothbrush,scratch,nan,nan,0.31283712084405124,0.16300381250924978,16,nan,nan,0.9902258495910571,0.019246714269889647,0.3006066099333111,0.1627822973898843,nan,nan,1.0,cosine
nan,nan,0.6888795606791973,0.000382152882694846,toothbrush,scratch,nan,nan,0.7005750760436058,0.0033401269898367687,16,0.027599740773439407,0.008215536687278235,0.9723282829200125,0.0715648833162889,0.011695515364408493,0.0034610043379311216,0.027599740773439407,0.008215536687278235,1.0,cone_normal_only
-0.026841863989830017,0.0070952484437653545,0.4800484571605921,0.00043536670991744934,toothbrush,scratch,0.054441602842416614,0.015278200479539122,0.493648424744606,0.0036777550525083544,16,0.027599740773439407,0.008215536687278235,0.9796120485389199,0.05846145393212436,0.013599967584013939,0.0038177603052429697,0.054441602842416614,0.015278200479539122,1.0,cone_contrastive
nan,nan,0.012889684381661937,0.0033534486009932857,transistor,noise_patch,nan,nan,0.014028554724063724,0.009342857874107767,16,nan,nan,0.5674959262683422,0.17764866527373904,0.0011388703424017876,0.010415598788981168,nan,nan,0.0,cosine
nan,nan,0.6892669536173344,0.0004579570259779536,transistor,noise_patch,nan,nan,0.689957108348608,0.0015649138886331911,16,0.0016097910702228546,0.003955193520447791,0.5799757181513245,0.16884789933883465,0.0006901547312736511,0.0016914237064840796,0.0016097910702228546,0.003955193520447791,0.0,cone_normal_only
-0.0013901814818382263,0.003998206684513163,0.48083070293068886,0.0005131777902594604,transistor,noise_patch,0.0029999581165611744,0.00793570407570208,0.4815795477479696,0.0018532676987931284,16,0.0016097910702228546,0.003955193520447791,0.5764342000796359,0.17552720327698088,0.0007488448172807693,0.0019812237196103295,0.0029999581165611744,0.00793570407570208,0.0,cone_contrastive
nan,nan,0.016461956489365548,0.004020739408849993,transistor,noise_patch,nan,nan,0.07613235019380227,0.03028120274697121,16,nan,nan,0.9070473530751684,0.042663998501041224,0.05967039370443672,0.029191543536081076,nan,nan,0.25,cosine
nan,nan,0.689768373966217,0.0005075799688006011,transistor,noise_patch,nan,nan,0.6949816681444645,0.0012281706300985584,16,0.012238293886184692,0.002828811647264158,0.907739073272972,0.045453535342837255,0.005213294178247452,0.0011981698706451723,0.012238293886184692,0.002828811647264158,0.25,cone_normal_only
-0.012468535453081131,0.0027486958630741527,0.48137792758643627,0.0005774470507018024,transistor,noise_patch,0.02470687823370099,0.005553930816973052,0.48754819855093956,0.001472164831583227,16,0.012238293886184692,0.002828811647264158,0.9145474764939536,0.044732418278195255,0.006170270964503288,0.001387647945162078,0.02470687823370099,0.005553930816973052,0.25,cone_contrastive
nan,nan,0.01649462291970849,0.004815784106172446,transistor,noise_patch,nan,nan,0.19918762240558863,0.0749378828263274,16,nan,nan,0.9795231999686353,0.010523300766264393,0.18269299948588014,0.07188079378659272,nan,nan,0.5,cosine
nan,nan,0.6895388551056385,0.000573009247789158,transistor,noise_patch,nan,nan,0.6988254711031914,0.001574211265025091,16,0.021884232759475708,0.0034242517688015746,0.9783587533542253,0.015179817573907158,0.009286615997552872,0.0014423337606571222,0.021884232759475708,0.0034242517688015746,0.5,cone_normal_only
-0.020397990942001343,0.0032252447153204977,0.4811183661222458,0.0006394212086319822,transistor,noise_patch,0.04228223522659391,0.006620964049697859,0.4916802477091551,0.001851643164111836,16,0.021884232759475708,0.0034242517688015746,0.97891203480027,0.014968818375932502,0.010561881586909294,0.0016547164037696268,0.04228223522659391,0.006620964049697859,0.5,cone_contrastive
nan,nan,0.014849002182018012,0.004178308665518585,transistor,noise_patch,nan,nan,0.2162203909829259,0.06870033772627299,16,nan,nan,0.9875765999466379,0.00783233922365467,0.20137138880090788,0.06717289774524954,nan,nan,0.75,cosine
nan,nan,0.6893038786947727,0.0005395053063039143,transistor,noise_patch,nan,nan,0.6999471858143806,0.001220870219731894,16,0.025092415511608124,0.002762186112611065,0.9896951108418575,0.007523876882951495,0.010643307119607925,0.0011624426189163963,0.025092415511608124,0.002762186112611065,0.75,cone_normal_only
-0.022095855325460434,0.0025176377992313184,0.48084159567952156,0.0005972943368943745,transistor,noise_patch,0.04718833230435848,0.005247678383310266,0.4926291014999151,0.0014070983064700861,16,0.025092415511608124,0.002762186112611065,0.9889561113820649,0.008023030660867507,0.011787505820393562,0.0013115255805138711,0.04718833230435848,0.005247678383310266,0.75,cone_contrastive
nan,nan,0.013349463697522879,0.0034746859871625257,transistor,noise_patch,nan,nan,0.18091415148228407,0.04399456364250216,16,nan,nan,0.9878910463845167,0.008404806158337424,0.1675646877847612,0.04365880758583907,nan,nan,1.0,cosine
nan,nan,0.6891512908041477,0.00047301548275858996,transistor,noise_patch,nan,nan,0.6998284012079239,0.0008302369185056592,16,0.02515903115272522,0.0020408028007569325,0.9919004946977941,0.005871768362708753,0.010677110403776169,0.0008603004918510614,0.02515903115272522,0.0020408028007569325,1.0,cone_normal_only
-0.021138880401849747,0.0019650722980173625,0.48065185360610485,0.0005230614345544575,transistor,noise_patch,0.04629783146083355,0.0039871308496035335,0.49221644178032875,0.0009652860859323273,16,0.02515903115272522,0.0020408028007569325,0.9904171080967797,0.0068520488894555165,0.0115645881742239,0.0009963613002660825,0.04629783146083355,0.0039871308496035335,1.0,cone_contrastive
nan,nan,0.012889684381661937,0.0033534486009932857,transistor,color_shift,nan,nan,0.014028554724063724,0.009342857874107767,16,nan,nan,0.5674959262683422,0.17764866527373904,0.0011388703424017876,0.010415598788981168,nan,nan,0.0,cosine
nan,nan,0.6892669536173344,0.0004579570259779536,transistor,color_shift,nan,nan,0.689957108348608,0.0015649138886331911,16,0.0016097910702228546,0.003955193520447791,0.5799757181513245,0.16884789933883465,0.0006901547312736511,0.0016914237064840796,0.0016097910702228546,0.003955193520447791,0.0,cone_normal_only
-0.0013901814818382263,0.003998206684513163,0.48083070293068886,0.0005131777902594604,transistor,color_shift,0.0029999581165611744,0.00793570407570208,0.4815795477479696,0.0018532676987931284,16,0.0016097910702228546,0.003955193520447791,0.5764342000796359,0.17552720327698088,0.0007488448172807693,0.0019812237196103295,0.0029999581165611744,0.00793570407570208,0.0,cone_contrastive
nan,nan,0.014685939153423533,0.0036991855965892127,transistor,color_shift,nan,nan,0.12260282423812896,0.07770560957920691,16,nan,nan,0.9584494940141932,0.038057690196898496,0.10791688508470543,0.07578160965750737,nan,nan,0.25,cosine
nan,nan,0.6894347816705704,0.0005724234687400513,transistor,color_shift,nan,nan,0.6969043835997581,0.001766774593938115,16,0.017566349357366562,0.0038455215605958295,0.9637572180511018,0.03381211481335943,0.007469601929187775,0.001620480494787252,0.017566349357366562,0.0038455215605958295,0.25,cone_normal_only
-0.016592983156442642,0.0037549992233766745,0.4810306765139103,0.0006387668820491186,transistor,color_shift,0.03415935311932117,0.007575190736471625,0.48956250958144665,0.0020962938023513173,16,0.017566349357366562,0.0038455215605958295,0.964277586962879,0.035317779951702925,0.008531833067536354,0.001893137843568571,0.03415935311932117,0.007575190736471625,0.25,cone_contrastive
nan,nan,0.014310100581496954,0.0038601313375771873,transistor,color_shift,nan,nan,0.11091352929361165,0.0748789327648805,16,nan,nan,0.9510985820509166,0.041699022660948104,0.09660342871211469,0.07304753527071439,nan,nan,0.5,cosine
nan,nan,0.6893885731697083,0.0005874663331265993,transistor,color_shift,nan,nan,0.6967336088418961,0.0018930943003291425,16,0.017267636954784393,0.004019504247880197,0.9638188581011254,0.032045506035562096,0.007345035672187805,0.0016928893197143823,0.017267636954784393,0.004019504247880197,0.5,cone_normal_only
-0.015918556600809097,0.004066438108569048,0.48100828006863594,0.0006499799145379196,transistor,color_shift,0.0331861813319847,0.008059509399183984,0.48929684795439243,0.0022575457359619803,16,0.017267636954784393,0.004019504247880197,0.962576799440779,0.035926282290414495,0.008288567885756493,0.0020141998421073343,0.0331861813319847,0.008059509399183984,0.5,cone_contrastive
nan,nan,0.014191563823260367,0.00394496824381284,transistor,color_shift,nan,nan,0.10625370463822037,0.07399183652054916,16,nan,nan,0.9513558630611492,0.038477526406804644,0.09206214081496,0.07219912936996044,nan,nan,0.75,cosine
nan,nan,0.68938247859478,0.0005852828070780292,transistor,color_shift,nan,nan,0.6967602334916592,0.0019832952121281106,16,0.01734171435236931,0.0042052266547082445,0.9657000940095594,0.028505022278399204,0.007377754896879196,0.0017720537148137624,0.01734171435236931,0.0042052266547082445,0.75,cone_normal_only
-0.01587614044547081,0.004324775704495186,0.48101551830768585,0.0006469990872975452,transistor,color_shift,0.033217861549928784,0.008497526097789084,0.4893119540065527,0.0023610885066709182,16,0.01734171435236931,0.0042052266547082445,0.9641085866259526,0.032340181355511775,0.008296435698866844,0.0021236001491550843,0.033217861549928784,0.008497526097789084,0.75,cone_contrastive
nan,nan,0.0141155218007043,0.0040863022934714026,transistor,color_shift,nan,nan,0.10213158885017037,0.07278596330704447,16,nan,nan,0.9515109017922256,0.037846776219294914,0.08801606704946607,0.07099058778977677,nan,nan,1.0,cosine
nan,nan,0.6893636733293533,0.0005909276544076301,transistor,color_shift,nan,nan,0.6967240013182163,0.0020563050904372007,16,0.01729818433523178,0.004367347092913579,0.9666334372513781,0.027346461553238846,0.007360327988862991,0.0018411597343100344,0.01729818433523178,0.004367347092913579,1.0,cone_normal_only
-0.015789877623319626,0.004515089484922756,0.48100683093070984,0.0006536518407439654,transistor,color_shift,0.0330880539258942,0.008851025559135273,0.48927078396081924,0.0024417369221650023,16,0.01729818433523178,0.004367347092913579,0.9649823299004925,0.03109679200442304,0.008263953030109406,0.0022118989941807992,0.0330880539258942,0.008851025559135273,1.0,cone_contrastive
nan,nan,0.012889684381661937,0.0033534486009932857,transistor,cutout,nan,nan,0.014028554724063724,0.009342857874107767,16,nan,nan,0.5674959262683422,0.17764866527373904,0.0011388703424017876,0.010415598788981168,nan,nan,0.0,cosine
nan,nan,0.6892669536173344,0.0004579570259779536,transistor,cutout,nan,nan,0.689957108348608,0.0015649138886331911,16,0.0016097910702228546,0.003955193520447791,0.5799757181513245,0.16884789933883465,0.0006901547312736511,0.0016914237064840796,0.0016097910702228546,0.003955193520447791,0.0,cone_normal_only
-0.0013901814818382263,0.003998206684513163,0.48083070293068886,0.0005131777902594604,transistor,cutout,0.0029999581165611744,0.00793570407570208,0.4815795477479696,0.0018532676987931284,16,0.0016097910702228546,0.003955193520447791,0.5764342000796359,0.17552720327698088,0.0007488448172807693,0.0019812237196103295,0.0029999581165611744,0.00793570407570208,0.0,cone_contrastive
nan,nan,0.013543931680032983,0.003576785955731764,transistor,cutout,nan,nan,0.08100866875611246,0.04924674947688376,16,nan,nan,0.909295928879645,0.09353380962534444,0.06746473707607947,0.04901329401979643,nan,nan,0.25,cosine
nan,nan,0.6893332786858082,0.0005671506286084919,transistor,cutout,nan,nan,0.6954248175024986,0.002226864962047647,16,0.014311153441667557,0.005381813229781728,0.9115466036980946,0.10264136628775135,0.006091538816690445,0.002284271236132014,0.014311153441667557,0.005381813229781728,0.25,cone_normal_only
-0.013046115636825562,0.005011801260469942,0.48095053248107433,0.0006301023430828343,transistor,cutout,0.02735728328116238,0.010377398898307098,0.48778299428522587,0.0025443462900972386,16,0.014311153441667557,0.005381813229781728,0.9095891545758006,0.10758353574540125,0.006832461804151535,0.002592226080700168,0.02735728328116238,0.010377398898307098,0.25,cone_contrastive
nan,nan,0.013303041050676256,0.0036612271267636347,transistor,cutout,nan,nan,0.07422450452577323,0.03926796806385533,16,nan,nan,0.9241199593685059,0.0680162357918188,0.06092146347509697,0.03895094404370218,nan,nan,0.5,cosine
nan,nan,0.6893338225781918,0.0005953347994237089,transistor,cutout,nan,nan,0.6954551413655281,0.0016136086335235495,16,0.014376532286405563,0.003757679722890036,0.9301623313430161,0.06325043209491184,0.0061213187873363495,0.0015922069831262194,0.014376532286405563,0.003757679722890036,0.5,cone_normal_only
-0.012987125664949417,0.0034549014714760156,0.48096550069749355,0.000674841691904469,transistor,cutout,0.027363638393580914,0.0071733417270718434,0.48779937997460365,0.0018308510165976814,16,0.014376532286405563,0.003757679722890036,0.9291765079322913,0.06538003219057013,0.0068338792771101,0.001792144510946832,0.027363638393580914,0.0071733417270718434,0.5,cone_contrastive
nan,nan,0.013144247728632763,0.003695753597754263,transistor,cutout,nan,nan,0.06885956751648337,0.03658307682713223,16,nan,nan,0.9303593867022765,0.059685160612273386,0.0557153197878506,0.03582941501107747,nan,nan,0.75,cosine
nan,nan,0.6892849393188953,0.0006174397195929022,transistor,cutout,nan,nan,0.6955385506153107,0.0014481314172155402,16,0.014681417495012283,0.0031979606660628664,0.939863428113572,0.049835386161794906,0.006253611296415329,0.0013536995285015135,0.014681417495012283,0.0031979606660628664,0.75,cone_normal_only
-0.01311757043004036,0.002977997842621006,0.48090101405978203,0.0007087216204464628,transistor,cutout,0.02779898256994784,0.006113595572518463,0.48784345760941505,0.0016573734243277097,16,0.014681417495012283,0.0031979606660628664,0.9385620221390443,0.05263836865428423,0.006942443549633026,0.0015275445357704179,0.02779898256994784,0.006113595572518463,0.75,cone_contrastive
nan,nan,0.013399743533227593,0.0037772822301061046,transistor,cutout,nan,nan,0.08505172980949283,0.05722608750443846,16,nan,nan,0.9404514547611358,0.03841256302185743,0.07165198627626523,0.05548364111501771,nan,nan,1.0,cosine
nan,nan,0.6892565861344337,0.0005934562591375813,transistor,cutout,nan,nan,0.6959464512765408,0.001256376015427288,16,0.015712447464466095,0.002613866997008491,0.9437116375682194,0.03602487423143493,0.00668986514210701,0.0011030959640252662,0.015712447464466095,0.002613866997008491,1.0,cone_normal_only
