anomaly_energy_background_mean,anomaly_energy_mask_mean,anomaly_energy_region_gap,background_mean,box_x0,box_x1,box_y0,box_y1,class,defect_type,energy_gap_background_mean,energy_gap_mask_mean,energy_gap_region_gap,image_path,mask_mean,normal_energy_background_mean,normal_energy_mask_mean,normal_energy_region_gap,pixel_auc,region_gap,score_energy_background_mean,score_energy_mask_mean,score_energy_region_gap,severity,trial,variant
0.6825640201568604,0.6725411415100098,-0.010022878646850586,0.47716671228408813,310,473,274,437,screw,noise_patch,-0.09140285849571228,-0.06681429594755173,0.024588562548160553,/Users/bytedance/Downloads/mvtec_anomaly_detection/screw/test/good/014.png,0.48330432176589966,0.5911611318588257,0.6057268381118774,0.014565706253051758,0.866038634010382,0.0061376094818115234,-0.09140285849571228,-0.06681429594755173,0.024588562548160553,0.0,1,cone_contrastive
nan,nan,nan,0.0066685606725513935,310,473,274,437,screw,noise_patch,nan,nan,nan,/Users/bytedance/Downloads/mvtec_anomaly_detection/screw/test/good/014.png,0.03376893326640129,nan,nan,nan,0.9391165121653037,0.027100372593849897,nan,nan,nan,0.25,1,cosine
nan,nan,nan,0.6863501071929932,310,473,274,437,screw,noise_patch,nan,nan,nan,/Users/bytedance/Downloads/mvtec_anomaly_detection/screw/test/good/014.png,0.6953316330909729,0.5915963649749756,0.6125964522361755,0.02100008726119995,0.9336255404773339,0.008981525897979736,0.5915963649749756,0.6125964522361755,0.02100008726119995,0.25,1,cone_normal_only
0.6823766827583313,0.665115475654602,-0.017261207103729248,0.47732222080230713,310,473,274,437,screw,noise_patch,-0.0907803624868393,-0.05251895636320114,0.03826140612363815,/Users/bytedance/Downloads/mvtec_anomaly_detection/screw/test/good/014.png,0.4868735373020172,0.5915963649749756,0.6125964522361755,0.02100008726119995,0.9444386509080314,0.009551316499710083,-0.0907803624868393,-0.05251895636320114,0.03826140612363815,0.25,1,cone_contrastive
nan,nan,nan,0.006663678679615259,310,473,274,437,screw,noise_patch,nan,nan,nan,/Users/bytedance/Downloads/mvtec_anomaly_detection/screw/test/good/014.png,0.06246194243431091,nan,nan,nan,0.9661187436892593,0.055798263754695654,nan,nan,nan,0.5,1,cosine
nan,nan,nan,0.68645179271698,310,473,274,437,screw,noise_patch,nan,nan,nan,/Users/bytedance/Downloads/mvtec_anomaly_detection/screw/test/good/014.png,0.6962140798568726,0.5918329954147339,0.6146831512451172,0.0228501558303833,0.9505942867250526,0.009762287139892578,0.5918329954147339,0.6146831512451172,0.0228501558303833,0.5,1,cone_normal_only
0.681964635848999,0.6612065434455872,-0.020758092403411865,0.4774840474128723,310,473,274,437,screw,noise_patch,-0.09013178199529648,-0.04652341082692146,0.043608371168375015,/Users/bytedance/Downloads/mvtec_anomaly_detection/screw/test/good/014.png,0.4883716404438019,0.5918329954147339,0.6146831512451172,0.0228501558303833,0.9659730633248343,0.010887593030929565,-0.09013178199529648,-0.04652341082692146,0.043608371168375015,0.5,1,cone_contrastive
nan,nan,nan,0.007838559336960316,310,473,274,437,screw,noise_patch,nan,nan,nan,/Users/bytedance/Downloads/mvtec_anomaly_detection/screw/test/good/014.png,0.08733338862657547,nan,nan,nan,0.9802667012158649,0.07949482928961515,nan,nan,nan,0.75,1,cosine
nan,nan,nan,0.6865717768669128,310,473,274,437,screw,noise_patch,nan,nan,nan,/Users/bytedance/Downloads/mvtec_anomaly_detection/screw/test/good/014.png,0.6973222494125366,0.5921152830123901,0.6173149347305298,0.02519965171813965,0.9589604885322108,0.01075047254562378,0.5921152830123901,0.6173149347305298,0.02519965171813965,0.75,1,cone_normal_only
0.681677520275116,0.6603987812995911,-0.021278738975524902,0.47762632369995117,310,473,274,437,screw,noise_patch,-0.08956225216388702,-0.0430838018655777,0.046478450298309326,/Users/bytedance/Downloads/mvtec_anomaly_detection/screw/test/good/014.png,0.48923125863075256,0.5921152830123901,0.6173149347305298,0.02519965171813965,0.9683066777088692,0.011604934930801392,-0.08956225216388702,-0.0430838018655777,0.046478450298309326,0.75,1,cone_contrastive
nan,nan,nan,0.00789077952504158,310,473,274,437,screw,noise_patch,nan,nan,nan,/Users/bytedance/Downloads/mvtec_anomaly_detection/screw/test/good/014.png,0.07570357620716095,nan,nan,nan,0.9722778216426886,0.06781279668211937,nan,nan,nan,1.0,1,cosine
nan,nan,nan,0.6866508722305298,310,473,274,437,screw,noise_patch,nan,nan,nan,/Users/bytedance/Downloads/mvtec_anomaly_detection/screw/test/good/014.png,0.6970827579498291,0.5922994613647461,0.6167488694190979,0.024449408054351807,0.9514625930528003,0.010431885719299316,0.5922994613647461,0.6167488694190979,0.024449408054351807,1.0,1,cone_normal_only
0.6815758943557739,0.6615020036697388,-0.020073890686035156,0.4776976406574249,310,473,274,437,screw,noise_patch,-0.08927631378173828,-0.04475315660238266,0.04452315717935562,/Users/bytedance/Downloads/mvtec_anomaly_detection/screw/test/good/014.png,0.488814115524292,0.5922994613647461,0.6167488694190979,0.024449408054351807,0.9594217106545766,0.011116474866867065,-0.08927631378173828,-0.04475315660238266,0.04452315717935562,1.0,1,cone_contrastive
nan,nan,nan,0.005471241194754839,310,473,274,437,screw,color_shift,nan,nan,nan,/Users/bytedance/Downloads/mvtec_anomaly_detection/screw/test/good/014.png,0.0200051236897707,nan,nan,nan,0.865034740216365,0.01453388249501586,nan,nan,nan,0.0,1,cosine
nan,nan,nan,0.6861648559570312,310,473,274,437,screw,color_shift,nan,nan,nan,/Users/bytedance/Downloads/mvtec_anomaly_detection/screw/test/good/014.png,0.692395806312561,0.5911611318588257,0.6057268381118774,0.014565706253051758,0.8695321331355301,0.006230950355529785,0.5911611318588257,0.6057268381118774,0.014565706253051758,0.0,1,cone_normal_only
0.6825640201568604,0.6725411415100098,-0.010022878646850586,0.47716671228408813,310,473,274,437,screw,color_shift,-0.09140285849571228,-0.06681429594755173,0.024588562548160553,/Users/bytedance/Downloads/mvtec_anomaly_detection/screw/test/good/014.png,0.48330432176589966,0.5911611318588257,0.6057268381118774,0.014565706253051758,0.866038634010382,0.0061376094818115234,-0.09140285849571228,-0.06681429594755173,0.024588562548160553,0.0,1,cone_contrastive
nan,nan,nan,0.005220080725848675,310,473,274,437,screw,color_shift,nan,nan,nan,/Users/bytedance/Downloads/mvtec_anomaly_detection/screw/test/good/014.png,0.032766517251729965,nan,nan,nan,0.9564465183618489,0.02754643652588129,nan,nan,nan,0.25,1,cosine
nan,nan,nan,0.6863172650337219,310,473,274,437,screw,color_shift,nan,nan,nan,/Users/bytedance/Downloads/mvtec_anomaly_detection/screw/test/good/014.png,0.6955575346946716,0.5915164947509766,0.6131271123886108,0.021610617637634277,0.9488196811800577,0.009240269660949707,0.5915164947509766,0.6131271123886108,0.021610617637634277,0.25,1,cone_normal_only
0.682411253452301,0.6652610301971436,-0.01715022325515747,0.4772934019565582,310,473,274,437,screw,color_shift,-0.09089484065771103,-0.052133891731500626,0.0387609489262104,/Users/bytedance/Downloads/mvtec_anomaly_detection/screw/test/good/014.png,0.4869697690010071,0.5915164947509766,0.6131271123886108,0.021610617637634277,0.9595456345067381,0.009676367044448853,-0.09089484065771103,-0.052133891731500626,0.0387609489262104,0.25,1,cone_contrastive
nan,nan,nan,0.005309571977704763,310,473,274,437,screw,color_shift,nan,nan,nan,/Users/bytedance/Downloads/mvtec_anomaly_detection/screw/test/good/014.png,0.028992177918553352,nan,nan,nan,0.9458063699407253,0.02368260594084859,nan,nan,nan,0.5,1,cosine
nan,nan,nan,0.6863812804222107,310,473,274,437,screw,color_shift,nan,nan,nan,/Users/bytedance/Downloads/mvtec_anomaly_detection/screw/test/good/014.png,0.6950351595878601,0.5916654467582703,0.6119006276130676,0.020235180854797363,0.936886014714336,0.008653879165649414,0.5916654467582703,0.6119006276130676,0.020235180854797363,0.5,1,cone_normal_only
0.6817680597305298,0.6666266322135925,-0.015141427516937256,0.47749099135398865,310,473,274,437,screw,color_shift,-0.09010270237922668,-0.054726049304008484,0.0353766530752182,/Users/bytedance/Downloads/mvtec_anomaly_detection/screw/test/good/014.png,0.4863223433494568,0.5916654467582703,0.6119006276130676,0.020235180854797363,0.9449894765862887,0.00883135199546814,-0.09010270237922668,-0.054726049304008484,0.0353766530752182,0.5,1,cone_contrastive
nan,nan,nan,0.005711534526199102,310,473,274,437,screw,color_shift,nan,nan,nan,/Users/bytedance/Downloads/mvtec_anomaly_detection/screw/test/good/014.png,0.02971266768872738,nan,nan,nan,0.9399786375300295,0.024001133162528276,nan,nan,nan,0.75,1,cosine
nan,nan,nan,0.6864991784095764,310,473,274,437,screw,color_shift,nan,nan,nan,/Users/bytedance/Downloads/mvtec_anomaly_detection/screw/test/good/014.png,0.6951731443405151,0.5919392108917236,0.6122279167175293,0.020288705825805664,0.9352517873609136,0.00867396593093872,0.5919392108917236,0.6122279167175293,0.020288705825805664,0.75,1,cone_normal_only
0.6811748147010803,0.6667761206626892,-0.014398694038391113,0.4777073264122009,310,473,274,437,screw,color_shift,-0.08923561125993729,-0.05454818531870842,0.03468742594122887,/Users/bytedance/Downloads/mvtec_anomaly_detection/screw/test/good/014.png,0.4863668382167816,0.5919392108917236,0.6122279167175293,0.020288705825805664,0.9399609234525461,0.008659511804580688,-0.08923561125993729,-0.05454818531870842,0.03468742594122887,0.75,1,cone_contrastive
nan,nan,nan,0.0059422519989311695,310,473,274,437,screw,color_shift,nan,nan,nan,/Users/bytedance/Downloads/mvtec_anomaly_detection/screw/test/good/014.png,0.030321888625621796,nan,nan,nan,0.9355828294225554,0.024379636626690626,nan,nan,nan,1.0,1,cosine
nan,nan,nan,0.6864991188049316,310,473,274,437,screw,color_shift,nan,nan,nan,/Users/bytedance/Downloads/mvtec_anomaly_detection/screw/test/good/014.png,0.6951723098754883,0.5919401049613953,0.6122246384620667,0.020284533500671387,0.9326414926252307,0.00867319107055664,0.5919401049613953,0.6122246384620667,0.020284533500671387,1.0,1,cone_normal_only
0.6810895800590515,0.6666863560676575,-0.014403223991394043,0.47772887349128723,310,473,274,437,screw,color_shift,-0.08914956450462341,-0.05446169152855873,0.03468787297606468,/Users/bytedance/Downloads/mvtec_anomaly_detection/screw/test/good/014.png,0.4863884449005127,0.5919401049613953,0.6122246384620667,0.020284533500671387,0.9368066462179163,0.008659571409225464,-0.08914956450462341,-0.05446169152855873,0.03468787297606468,1.0,1,cone_contrastive
nan,nan,nan,0.005471241194754839,310,473,274,437,screw,cutout,nan,nan,nan,/Users/bytedance/Downloads/mvtec_anomaly_detection/screw/test/good/014.png,0.0200051236897707,nan,nan,nan,0.865034740216365,0.01453388249501586,nan,nan,nan,0.0,1,cosine
nan,nan,nan,0.6861648559570312,310,473,274,437,screw,cutout,nan,nan,nan,/Users/bytedance/Downloads/mvtec_anomaly_detection/screw/test/good/014.png,0.692395806312561,0.5911611318588257,0.6057268381118774,0.014565706253051758,0.8695321331355301,0.006230950355529785,0.5911611318588257,0.6057268381118774,0.014565706253051758,0.0,1,cone_normal_only
0.6825640201568604,0.6725411415100098,-0.010022878646850586,0.47716671228408813,310,473,274,437,screw,cutout,-0.09140285849571228,-0.06681429594755173,0.024588562548160553,/Users/bytedance/Downloads/mvtec_anomaly_detection/screw/test/good/014.png,0.48330432176589966,0.5911611318588257,0.6057268381118774,0.014565706253051758,0.866038634010382,0.0061376094818115234,-0.09140285849571228,-0.06681429594755173,0.024588562548160553,0.0,1,cone_contrastive
nan,nan,nan,0.006668849848210812,310,473,274,437,screw,cutout,nan,nan,nan,/Users/bytedance/Downloads/mvtec_anomaly_detection/screw/test/good/014.png,0.02627173624932766,nan,nan,nan,0.9080576136256753,0.019602886401116848,nan,nan,nan,0.25,1,cosine
nan,nan,nan,0.6866573095321655,310,473,274,437,screw,cutout,nan,nan,nan,/Users/bytedance/Downloads/mvtec_anomaly_detection/screw/test/good/014.png,0.6948645114898682,0.5923097133636475,0.6114954352378845,0.01918572187423706,0.9164412754524954,0.008207201957702637,0.5923097133636475,0.6114954352378845,0.01918572187423706,0.25,1,cone_normal_only
0.6813997030258179,0.6678361296653748,-0.013563573360443115,0.47774380445480347,310,473,274,437,screw,cutout,-0.08909003436565399,-0.056340672075748444,0.03274936228990555,/Users/bytedance/Downloads/mvtec_anomaly_detection/screw/test/good/014.png,0.48591890931129456,0.5923097133636475,0.6114954352378845,0.01918572187423706,0.916504265688021,0.008175104856491089,-0.08909003436565399,-0.056340672075748444,0.03274936228990555,0.25,1,cone_contrastive
nan,nan,nan,0.00731665501371026,310,473,274,437,screw,cutout,nan,nan,nan,/Users/bytedance/Downloads/mvtec_anomaly_detection/screw/test/good/014.png,0.02623004838824272,nan,nan,nan,0.8935751244213612,0.01891339337453246,nan,nan,nan,0.5,1,cosine
nan,nan,nan,0.686831533908844,310,473,274,437,screw,cutout,nan,nan,nan,/Users/bytedance/Downloads/mvtec_anomaly_detection/screw/test/good/014.png,0.6945537328720093,0.592715859413147,0.6107637286186218,0.018047869205474854,0.9040168994975823,0.007722198963165283,0.592715859413147,0.6107637286186218,0.018047869205474854,0.5,1,cone_normal_only
0.6808785796165466,0.6685147285461426,-0.012363851070404053,0.47797536849975586,310,473,274,437,screw,cutout,-0.0881626084446907,-0.057751014828681946,0.03041159361600876,/Users/bytedance/Downloads/mvtec_anomaly_detection/screw/test/good/014.png,0.485566645860672,0.592715859413147,0.6107637286186218,0.018047869205474854,0.9012655421413321,0.007591277360916138,-0.0881626084446907,-0.057751014828681946,0.03041159361600876,0.5,1,cone_contrastive
nan,nan,nan,0.007709464989602566,310,473,274,437,screw,cutout,nan,nan,nan,/Users/bytedance/Downloads/mvtec_anomaly_detection/screw/test/good/014.png,0.0206331517547369,nan,nan,nan,0.8670956095072264,0.012923686765134335,nan,nan,nan,0.75,1,cosine
nan,nan,nan,0.6868432760238647,310,473,274,437,screw,cutout,nan,nan,nan,/Users/bytedance/Downloads/mvtec_anomaly_detection/screw/test/good/014.png,0.6931954622268677,0.5927433371543884,0.6075700521469116,0.014826714992523193,0.8760046126527055,0.00635218620300293,0.5927433371543884,0.6075700521469116,0.014826714992523193,0.75,1,cone_normal_only
0.6807695627212524,0.6704443097114563,-0.010325253009796143,0.4780093729496002,310,473,274,437,screw,cutout,-0.08802623301744461,-0.06287425011396408,0.02515198290348053,/Users/bytedance/Downloads/mvtec_anomaly_detection/screw/test/good/014.png,0.4842871427536011,0.5927433371543884,0.6075700521469116,0.014826714992523193,0.8727991340207865,0.0062777698040008545,-0.08802623301744461,-0.06287425011396408,0.02515198290348053,0.75,1,cone_contrastive
nan,nan,nan,0.00781388022005558,310,473,274,437,screw,cutout,nan,nan,nan,/Users/bytedance/Downloads/mvtec_anomaly_detection/screw/test/good/014.png,0.018026215955615044,nan,nan,nan,0.8615998615322121,0.010212335735559464,nan,nan,nan,1.0,1,cosine
nan,nan,nan,0.6868936419487,310,473,274,437,screw,cutout,nan,nan,nan,/Users/bytedance/Downloads/mvtec_anomaly_detection/screw/test/good/014.png,0.6934769153594971,0.5928598046302795,0.608220100402832,0.01536029577255249,0.8802715187630104,0.006583273410797119,0.5928598046302795,0.608220100402832,0.01536029577255249,1.0,1,cone_normal_only
0.6807432770729065,0.669346809387207,-0.011396467685699463,0.4780450165271759,310,473,274,437,screw,cutout,-0.08788333088159561,-0.06112673506140709,0.026756595820188522,/Users/bytedance/Downloads/mvtec_anomaly_detection/screw/test/good/014.png,0.48472335934638977,0.5928598046302795,0.608220100402832,0.01536029577255249,0.879122941399737,0.006678342819213867,-0.08788333088159561,-0.06112673506140709,0.026756595820188522,1.0,1,cone_contrastive
nan,nan,nan,0.005811938550323248,310,473,274,437,screw,scratch,nan,nan,nan,/Users/bytedance/Downloads/mvtec_anomaly_detection/screw/test/good/014.png,0.03924325853586197,nan,nan,nan,0.9692842940491823,0.03343131998553872,nan,nan,nan,0.0,1,cosine
nan,nan,nan,0.6863142251968384,310,473,274,437,screw,scratch,nan,nan,nan,/Users/bytedance/Downloads/mvtec_anomaly_detection/screw/test/good/014.png,0.6972458362579346,0.5915102362632751,0.6171109676361084,0.025600731372833252,0.9826651327811499,0.010931611061096191,0.5915102362632751,0.6171109676361084,0.025600731372833252,0.0,1,cone_normal_only
0.6823233366012573,0.6651875376701355,-0.017135798931121826,0.47731396555900574,310,473,274,437,screw,scratch,-0.09081307798624039,-0.04807658493518829,0.042736493051052094,/Users/bytedance/Downloads/mvtec_anomaly_detection/screw/test/good/014.png,0.48798319697380066,0.5915102362632751,0.6171109676361084,0.025600731372833252,0.9774195786195718,0.010669231414794922,-0.09081307798624039,-0.04807658493518829,0.042736493051052094,0.0,1,cone_contrastive
nan,nan,nan,0.005568739492446184,310,473,274,437,screw,scratch,nan,nan,nan,/Users/bytedance/Downloads/mvtec_anomaly_detection/screw/test/good/014.png,0.08320102840662003,nan,nan,nan,0.9964627563107777,0.07763228891417384,nan,nan,nan,0.25,1,cosine
nan,nan,nan,0.6863551139831543,310,473,274,437,screw,scratch,nan,nan,nan,/Users/bytedance/Downloads/mvtec_anomaly_detection/screw/test/good/014.png,0.6980206966400146,0.5916048884391785,0.6189517378807068,0.02734684944152832,0.9949072580830295,0.011665582656860352,0.5916048884391785,0.6189517378807068,0.02734684944152832,0.25,1,cone_normal_only
0.6821754574775696,0.659331202507019,-0.022844254970550537,0.477374404668808,310,473,274,437,screw,scratch,-0.09057072550058365,-0.04037947207689285,0.050191253423690796,/Users/bytedance/Downloads/mvtec_anomaly_detection/screw/test/good/014.png,0.4899067282676697,0.5916048884391785,0.6189517378807068,0.02734684944152832,0.9977324301429739,0.012532323598861694,-0.09057072550058365,-0.04037947207689285,0.050191253423690796,0.25,1,cone_contrastive
nan,nan,nan,0.005572546739131212,310,473,274,437,screw,scratch,nan,nan,nan,/Users/bytedance/Downloads/mvtec_anomaly_detection/screw/test/good/014.png,0.0636858269572258,nan,nan,nan,0.995004092019357,0.05811328021809459,nan,nan,nan,0.5,1,cosine
nan,nan,nan,0.6863051652908325,310,473,274,437,screw,scratch,nan,nan,nan,/Users/bytedance/Downloads/mvtec_anomaly_detection/screw/test/good/014.png,0.6972246766090393,0.5914895534515381,0.6170634627342224,0.025573909282684326,0.979280658292853,0.010919511318206787,0.5914895534515381,0.6170634627342224,0.025573909282684326,0.5,1,cone_normal_only
0.6821544170379639,0.6601000428199768,-0.02205437421798706,0.4773508310317993,310,473,274,437,screw,scratch,-0.09066502004861832,-0.043036509305238724,0.04762851074337959,/Users/bytedance/Downloads/mvtec_anomaly_detection/screw/test/good/014.png,0.48924264311790466,0.5914895534515381,0.6170634627342224,0.025573909282684326,0.9955241673056262,0.011891812086105347,-0.09066502004861832,-0.043036509305238724,0.04762851074337959,0.5,1,cone_contrastive
nan,nan,nan,0.005647904239594936,310,473,274,437,screw,scratch,nan,nan,nan,/Users/bytedance/Downloads/mvtec_anomaly_detection/screw/test/good/014.png,0.06621380150318146,nan,nan,nan,0.9936490625660003,0.06056589726358652,nan,nan,nan,0.75,1,cosine
nan,nan,nan,0.6862928867340088,310,473,274,437,screw,scratch,nan,nan,nan,/Users/bytedance/Downloads/mvtec_anomaly_detection/screw/test/good/014.png,0.6973680257797241,0.5914610028266907,0.6174007654190063,0.025939762592315674,0.9822015523273432,0.011075139045715332,0.5914610028266907,0.6174007654190063,0.025939762592315674,0.75,1,cone_normal_only
0.6821193099021912,0.6597086191177368,-0.022410690784454346,0.477352499961853,310,473,274,437,screw,scratch,-0.0906582921743393,-0.04230789467692375,0.04835039749741554,/Users/bytedance/Downloads/mvtec_anomaly_detection/screw/test/good/014.png,0.4894247055053711,0.5914610028266907,0.6174007654190063,0.025939762592315674,0.9948265583534586,0.012072205543518066,-0.0906582921743393,-0.04230789467692375,0.04835039749741554,0.75,1,cone_contrastive
nan,nan,nan,0.005751381628215313,310,473,274,437,screw,scratch,nan,nan,nan,/Users/bytedance/Downloads/mvtec_anomaly_detection/screw/test/good/014.png,0.07088381052017212,nan,nan,nan,0.994774296149714,0.0651324288919568,nan,nan,nan,1.0,1,cosine
nan,nan,nan,0.6863089799880981,310,473,274,437,screw,scratch,nan,nan,nan,/Users/bytedance/Downloads/mvtec_anomaly_detection/screw/test/good/014.png,0.6975050568580627,0.591498076915741,0.61772620677948,0.026228129863739014,0.9850003673060853,0.0111960768699646,0.591498076915741,0.61772620677948,0.026228129863739014,1.0,1,cone_normal_only
0.6821029782295227,0.6592786312103271,-0.022824347019195557,0.4773658514022827,310,473,274,437,screw,scratch,-0.09060504287481308,-0.041552409529685974,0.049052633345127106,/Users/bytedance/Downloads/mvtec_anomaly_detection/screw/test/good/014.png,0.48961350321769714,0.591498076915741,0.61772620677948,0.026228129863739014,0.9962970453095014,0.012247651815414429,-0.09060504287481308,-0.041552409529685974,0.049052633345127106,1.0,1,cone_contrastive
nan,nan,nan,0.0050148433074355125,264,427,773,936,screw,noise_patch,nan,nan,nan,/Users/bytedance/Downloads/mvtec_anomaly_detection/screw/test/good/022.png,0.002395822200924158,nan,nan,nan,0.5792844325865119,-0.0026190211065113544,nan,nan,nan,0.0,0,cosine
nan,nan,nan,0.6860165596008301,264,427,773,936,screw,noise_patch,nan,nan,nan,/Users/bytedance/Downloads/mvtec_anomaly_detection/screw/test/good/022.png,0.6863707304000854,0.5908175110816956,0.5916237235069275,0.0008062124252319336,0.60776396893674,0.0003541707992553711,0.5908175110816956,0.5916237235069275,0.0008062124252319336,0.0,0,cone_normal_only
0.683034360408783,0.6827806830406189,-0.0002536773681640625,0.4769636392593384,264,427,773,936,screw,noise_patch,-0.09221679717302322,-0.09115687012672424,0.0010599270462989807,/Users/bytedance/Downloads/mvtec_anomaly_detection/screw/test/good/022.png,0.47722744941711426,0.5908175110816956,0.5916237235069275,0.0008062124252319336,0.5991734572820402,0.0002638101577758789,-0.09221679717302322,-0.09115687012672424,0.0010599270462989807,0.0,0,cone_contrastive
nan,nan,nan,0.0055820997804403305,264,427,773,936,screw,noise_patch,nan,nan,nan,/Users/bytedance/Downloads/mvtec_anomaly_detection/screw/test/good/022.png,0.019253192469477654,nan,nan,nan,0.8957098087746115,0.013671092689037323,nan,nan,nan,0.25,0,cosine
nan,nan,nan,0.6862140893936157,264,427,773,936,screw,noise_patch,nan,nan,nan,/Users/bytedance/Downloads/mvtec_anomaly_detection/screw/test/good/022.png,0.6923226118087769,0.5912786722183228,0.6055170893669128,0.014238417148590088,0.8795974679087369,0.006108522415161133,0.5912786722183228,0.6055170893669128,0.014238417148590088,0.25,0,cone_normal_only
0.6826189160346985,0.6684507131576538,-0.014168202877044678,0.4771825075149536,264,427,773,936,screw,noise_patch,-0.0913403183221817,-0.06293369084596634,0.028406627476215363,/Users/bytedance/Downloads/mvtec_anomaly_detection/screw/test/good/022.png,0.4842723309993744,0.5912786722183228,0.6055170893669128,0.014238417148590088,0.8952663132847207,0.007089823484420776,-0.0913403183221817,-0.06293369084596634,0.028406627476215363,0.25,0,cone_contrastive
nan,nan,nan,0.00665675662457943,264,427,773,936,screw,noise_patch,nan,nan,nan,/Users/bytedance/Downloads/mvtec_anomaly_detection/screw/test/good/022.png,0.04511226713657379,nan,nan,nan,0.94285823167956,0.03845551051199436,nan,nan,nan,0.5,0,cosine
nan,nan,nan,0.6865158081054688,264,427,773,936,screw,noise_patch,nan,nan,nan,/Users/bytedance/Downloads/mvtec_anomaly_detection/screw/test/good/022.png,0.6945798397064209,0.5919827222824097,0.6108402609825134,0.01885753870010376,0.9111968255040028,0.008064031600952148,0.5919827222824097,0.6108402609825134,0.01885753870010376,0.5,0,cone_normal_only
0.6818474531173706,0.6647322177886963,-0.017115235328674316,0.47755077481269836,264,427,773,936,screw,noise_patch,-0.0898648127913475,-0.05389190837740898,0.03597290441393852,/Users/bytedance/Downloads/mvtec_anomaly_detection/screw/test/good/022.png,0.486531138420105,0.5919827222824097,0.6108402609825134,0.01885753870010376,0.9255812828462429,0.008980363607406616,-0.0898648127913475,-0.05389190837740898,0.03597290441393852,0.5,0,cone_contrastive
nan,nan,nan,0.007501970045268536,264,427,773,936,screw,noise_patch,nan,nan,nan,/Users/bytedance/Downloads/mvtec_anomaly_detection/screw/test/good/022.png,0.05451741814613342,nan,nan,nan,0.9572890598795413,0.04701544810086489,nan,nan,nan,0.75,0,cosine
nan,nan,nan,0.6866642832756042,264,427,773,936,screw,noise_patch,nan,nan,nan,/Users/bytedance/Downloads/mvtec_anomaly_detection/screw/test/good/022.png,0.6957679390907288,0.5923308730125427,0.6136386394500732,0.021307766437530518,0.9272764740862411,0.009103655815124512,0.5923308730125427,0.6136386394500732,0.021307766437530518,0.75,0,cone_normal_only
0.6815033555030823,0.6629661917686462,-0.018537163734436035,0.4777235686779022,264,427,773,936,screw,noise_patch,-0.08917250484228134,-0.04932751506567001,0.03984498977661133,/Users/bytedance/Downloads/mvtec_anomaly_detection/screw/test/good/022.png,0.48767122626304626,0.5923308730125427,0.6136386394500732,0.021307766437530518,0.9408084419352977,0.009947657585144043,-0.08917250484228134,-0.04932751506567001,0.03984498977661133,0.75,0,cone_contrastive
nan,nan,nan,0.00778206204995513,264,427,773,936,screw,noise_patch,nan,nan,nan,/Users/bytedance/Downloads/mvtec_anomaly_detection/screw/test/good/022.png,0.06196270138025284,nan,nan,nan,0.9646539469125555,0.05418063933029771,nan,nan,nan,1.0,0,cosine
nan,nan,nan,0.6866996884346008,264,427,773,936,screw,noise_patch,nan,nan,nan,/Users/bytedance/Downloads/mvtec_anomaly_detection/screw/test/good/022.png,0.696347177028656,0.5924137830734253,0.6150071620941162,0.022593379020690918,0.9373815607641443,0.009647488594055176,0.5924137830734253,0.6150071620941162,0.022593379020690918,1.0,0,cone_normal_only
0.6814890503883362,0.6621289253234863,-0.019360125064849854,0.4777478575706482,264,427,773,936,screw,noise_patch,-0.08907529711723328,-0.04712176322937012,0.04195353388786316,/Users/bytedance/Downloads/mvtec_anomaly_detection/screw/test/good/022.png,0.4882223308086395,0.5924137830734253,0.6150071620941162,0.022593379020690918,0.9500597580987948,0.010474473237991333,-0.08907529711723328,-0.04712176322937012,0.04195353388786316,1.0,0,cone_contrastive
nan,nan,nan,0.0050148433074355125,264,427,773,936,screw,color_shift,nan,nan,nan,/Users/bytedance/Downloads/mvtec_anomaly_detection/screw/test/good/022.png,0.002395822200924158,nan,nan,nan,0.5792844325865119,-0.0026190211065113544,nan,nan,nan,0.0,0,cosine
nan,nan,nan,0.6860165596008301,264,427,773,936,screw,color_shift,nan,nan,nan,/Users/bytedance/Downloads/mvtec_anomaly_detection/screw/test/good/022.png,0.6863707304000854,0.5908175110816956,0.5916237235069275,0.0008062124252319336,0.60776396893674,0.0003541707992553711,0.5908175110816956,0.5916237235069275,0.0008062124252319336,0.0,0,cone_normal_only
0.683034360408783,0.6827806830406189,-0.0002536773681640625,0.4769636392593384,264,427,773,936,screw,color_shift,-0.09221679717302322,-0.09115687012672424,0.0010599270462989807,/Users/bytedance/Downloads/mvtec_anomaly_detection/screw/test/good/022.png,0.47722744941711426,0.5908175110816956,0.5916237235069275,0.0008062124252319336,0.5991734572820402,0.0002638101577758789,-0.09221679717302322,-0.09115687012672424,0.0010599270462989807,0.0,0,cone_contrastive
nan,nan,nan,0.005643574055284262,264,427,773,936,screw,color_shift,nan,nan,nan,/Users/bytedance/Downloads/mvtec_anomaly_detection/screw/test/good/022.png,0.015733741223812103,nan,nan,nan,0.8810769904923604,0.010090167168527842,nan,nan,nan,0.25,0,cosine
nan,nan,nan,0.6864994168281555,264,427,773,936,screw,color_shift,nan,nan,nan,/Users/bytedance/Downloads/mvtec_anomaly_detection/screw/test/good/022.png,0.6929392218589783,0.5919408202171326,0.6069628596305847,0.015022039413452148,0.8855763374656194,0.006439805030822754,0.5919408202171326,0.6069628596305847,0.015022039413452148,0.25,0,cone_normal_only
